,Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,roll25,roll100,roll250,Final_Rating,Final_Work Life Balance,Final_Culture Values,Final_Career Opportunities,Final_Comp Benefits,Final_Senior Management
147,"""Fine for part time""",2.0,4.0,2.0,1.0,1.0,2.0,2016-01-22,Past,Hostess,Burbank,No,Neutral,Neutral,Part-time,More than a year,CPK was a good restaurant.,"The restaurant is so corporate and they switch managers across locations at whim, so if you get to know and like the management, it can change in an instant. The move up potential is low as well. Although they say they promote hostesses and take-out employees to take out employees and servers respectively, it rarely happens and when it does, it takes a disgusting amount of time.. . Also, like many kitchens, there is a huge issue of sexual harassment. Managers see it and say nothing and it's not easy to complain in that kind of environment.","If you want your restaurant not to feel like a chain restaurant, stop acting like a chain restaurant. By transferring managers so quickly, you destroy relationships and trust. Deal with your employees and stop sexual harassment when you see it, not just when people complain.",3.2561016949152544,3.0180299680668137,2.9164815897136176,3.6460869565217395,3.5740162635723935,3.705690287972897,3.2397521597507444,2.921249640080622,3.1608730041758784
142,"""Mostly good place to work""",4.0,4.0,3.0,2.0,2.910596026490066,3.0203389830508476,2016-01-23,Current,Anonymous Employee,np.nan,Neutral,Neutral,Neutral,Part-time,,Sometimes an upbeat environment. Nice coworkers. Easily release and pick up shifts,Managers can be a bit moody and assume things or not take the time to listen. Very boring if it isn't busy,Take time to listen to employees,3.207118644067797,3.0473102431834924,2.9165984804208063,3.6634782608695655,3.5498133650216688,3.6872844908714475,3.2155492612000205,2.8996434398694695,3.1431952837140753
144,"""Pay isn't as great for a living""",3.0,2.0,3.0,3.0,3.0,3.0,2016-01-26,Past,The Host,Fairfax,No,Neutral,Neutral,Part-time,More than a year,"-At first the employer was nice about treating you food after shifts, but then they got very cheap, they charge u a lot more than before, but it's still cheaper than original price.. -i had some very easy going coworkers.","As a host, every job positions including customers pretty much take their anger on you when it is busy. Customers are mad at you for giving them the ""wrong quoted time"", and bug u to sit on the dirty but empty table (well im sorry that i cant predict others getting up from their table and we cant shoo them away), servers will get mad when it's busy and u double seat them, bussers get mad at you for seating customers who rush u to seat them when tables are clean, kitchen asks you to slow down on seating people because they can't do all the order at the same time, managers help sometimes but not so much.","i understand managers have lots on their mind, but there are some managers who dont seem to really care about employees but i feel like when there are trouble customers coming, they should reserve the right to serve them.",3.257118644067797,3.061802996806681,2.9164815897136176,3.6334782608695653,3.4840162635723937,3.6572844908714472,3.1855492612000202,2.9054405413187445,3.1789923851633506
149,"""Server""",1.0,2.0,1.0,1.0,1.0,1.0,2016-02-02,Current,Server/Waiter,Troy,No,No,Neutral,Part-time,Less than a year,Decent people to work with (besides management),"This restaurant has gone down hill the past few years. Corporate restaurants are not the place to be. Management doesn't take anyone seriously or their ideas. They also laugh when we make serious suggestions. Very bad communication. Also, they may be running their restaurant illegally and underpaying most staff members! Run..","Listen to your employees! We are one on one with ""guests"" every day.",3.107118644067797,3.061802996806681,2.893493083966491,3.5318840579710145,3.388219162123118,3.525690287972897,3.0955492612000204,2.815440541318744,3.0889923851633507
143,"""Disappointing""",3.0,3.5289389067524115,3.529220779220779,3.1335504885993486,2.910596026490066,3.0203389830508476,2016-02-02,Past,Server/Host,Leawood,Neutral,Neutral,Neutral,,More than a year,"Great food, easy to pick up and release shifts. Great company.","Management is obvious about favoritism, if you're not one of those select then expect a very small section.. Management will promise guests certain things, not communicate them to you and become frustrated if you make them follow through.. Corporate restrictions on section sizes will mean you make less money. They also put every server on during the weekend nights, which also means very little money.. It's a great first job to get experience, but nothing more.",Realize what a great company you work for and act accordingly.,3.107118644067797,3.033112257430606,2.89360997467368,3.4902898550724633,3.347153641828603,3.503040654997177,3.0905263654817556,2.8033280545157884,3.0775160894129208
140,"""A Serving Job is a Serving Job""",4.0,4.0,4.0,3.0,3.0,4.0,2016-02-09,Current,Server,Plano,No,Neutral,Neutral,Part-time,More than a year,"Free food while training and the scheduling is very flexible. A few options for vegans, which is nice. Menu items are easy to memorize and management (I'm sure it differs from place to place) is good.",Post-holidays are such slow seasons that it's hard to make any money at all.,,3.107118644067797,3.0186195038074177,2.89360997467368,3.484492753623188,3.328747844727154,3.4672435535479016,3.048932162583205,2.784922257414339,3.0717189879636453
141,"""Mostly great, iffy management""",3.0,2.0,3.0,3.0,4.0,2.0,2016-02-10,Past,Host/Hostess,Chula Vista,Yes,Neutral,Neutral,Part-time,Less than a year,"Got a share of tips, 50% meals on shift, good food, friendly coworkers, professional environment","managers had clear favorites, penalized students for not putting job above all else",,2.957118644067797,2.989633996561041,2.8877459575297095,3.484492753623188,3.2987478447271537,3.4014464520986265,3.0131350611339296,2.814922257414339,2.970124785065094
138,"""Busser""",4.0,4.0,4.0,1.0,4.0,3.0,2016-02-18,Past,Anonymous Employee,np.nan,No,No,Neutral,Full-time,Less than a year,Fun place to work at. Energetic coworkers. Stays busy,Management can be bad at some locations. Not a lot of advancement opportunities,,2.857118644067797,3.0186195038074177,2.893493083966491,3.460289855072464,3.3045449461764296,3.3714464520986263,2.8873379596846545,2.8323135617621653,2.9217189879636454
137,"""CPK""",3.0,2.0,3.0,3.0,2.0,2.0,2016-03-04,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Part-time,More than a year,*Co-workers are fun. *Guests are usually friendly. *Food is really good,*Not very busy. *Management is mediocre,,2.757118644067797,3.0038319823139275,2.8819988310929276,3.4302898550724636,3.2329507432778786,3.338378505552419,2.8565637539536435,2.7670347442172956,2.8558039793662493
134,"""Not a place for me""",3.0,3.0,4.0,3.0,3.0,3.0,2016-03-19,Past,Server,Irvine,No,No,Neutral,,More than 8 years,California pizza kitchen had Intense but efficient training sessions. And some of their employees were very passionate and excited about teaching the menu items.,The restaurant location I worked for did not run smoothly as it was a new location. The menu is also ridiculously huge. There are so many ingredients and things to learn and know about that is difficult to feel competent after only a week or so of training.,"Servers were hired based on personality - not experience. In some situations that might have been a good tactic- such as bringing new servers into an old location. But it is nearly impossible to start off a restaurant successfully with servers who have little or no experience. Management, finding a balance is a hard thing- but definitely something that needs to be achieved for success.",2.7561016949152544,3.032817489560304,2.8819988310929276,3.4302898550724636,3.2054883731767556,3.3640960850743467,2.8525572392956633,2.7697168634225933,2.8667880127732746
139,"""MANAGEMENT!! River Oaks""",1.0,1.0,1.0,1.0,2.0,1.0,2016-03-20,Past,out,Houston,Yes,Neutral,Yes,Full-time,Less than a year,"You get 50% of the whole menu, flexible scheduling.","Where does one begin... Not only is there a sexist manager, but the general manager does nothing to stop it. When you walk in to start your shift, there is absolutely nothing restocked so you have to spend the first two hours making boxes and filling everything up while taking care of 10 orders at the same time. Once I had to host and takeout and I did not receive the tips for hosting. Then I let the general manager know I no onger wanted to work in those conditions and that I rather work as a server and in return he stopped putting me on the schedule. The GENERAL MANAGER GOES OUT DRINKING WITH THE SERVERS, AND HAS FAVORITES, IF YOU'RE NOT A FAVORITE YOU WILL PROBABLY BE FIRED IN NO TIME.","Listen to your employees when they have complains, and not bond over it while drinking a beer and popping peanuts in your mouth...",2.6561016949152547,3.0038319823139275,2.864757451782583,3.328695652173913,3.1280970688289296,3.2567047807265204,2.750963036397112,2.7397168634225935,2.7951938098747235
136,"""California Pizza Kitchne""",3.0,2.0,5.0,3.0,3.0,3.0,2016-03-21,Past,General Manager,Norristown,Yes,Neutral,Neutral,,Less than a year,great culture from the home office,"lots of hours, usually 60 or more. Company has been down in sales for many years, starting to turn around but recovery has been costly and slow. Like any job it depends on your boss.",,2.655084745762712,3.032817489560304,2.8532631989090196,3.268695652173913,3.0764318001770823,3.3124223602484477,2.746956521739132,2.7481960840771666,2.8061778432817492
133,"""Kitchen Manager""",3.0,3.5289389067524115,3.529220779220779,3.1335504885993486,2.910596026490066,3.0203389830508476,2016-03-22,Current,Kitchen Manager,Chesapeake,No,Neutral,Neutral,Full-time,More than a year,"The company offers great benefits to its managers. They have a great training program, but you must be self motivated. The food is excellent.","They don't recognize the good in everyone. The 50 hour work week is unrealistic when you don't have support from upper management on a 3 man team. They make up the rules as they go, and it doesn't apply to everyone.",,2.7561016949152544,3.0476050110537947,2.864874342489772,3.2628985507246377,3.1137720769840156,3.361366930171278,2.7575343435773982,2.744995680967463,2.87270302137067
132,"""Good part-time gig""",3.0,5.0,3.0,3.0,3.0,3.0,2016-03-28,Past,Server,Boston,No,Neutral,Neutral,Part-time,More than a year,Good about providing the opportunity to work more hours.. Pretty flexible with scheduling.,Management was not so great.,,2.755084745762712,3.033112257430606,2.8533800896162087,3.2271014492753625,3.157903909781443,3.3338961038961044,2.7477307274701426,2.7418806987234863,2.86629575042987
131,"""Quick Hire ... Quick Fire""",2.0,2.0,2.0,2.0,3.0,2.0,2016-04-02,Past,Server,Durham,No,Neutral,Neutral,Part-time,More than a year,"Quick money, flexible. Friendly when they choose to be. Great customers. Easy to move up/around (bar training, closing shifts).","Unprofessional staff, inconsistent objectives/rules, favor towards certain employees. Employees may be aggressive towards new hires if they aren't making the money they want. Pulled off the schedule without warning as consequence but notified of write-ups.","Try to be consistent, less intimidating to staff and keep confidential matters confidential. Management hanging out with new hires alone for drinks is not okay. Coming to work intoxicated should stop.",2.655084745762712,3.0041267501842293,2.8476329631794273,3.1497101449275364,3.0505126054336174,3.268099002446829,2.7177307274701423,2.7534749016220363,2.794701547531319
135,"""Grwar potential""",1.0,3.0,3.0,1.0,1.0,1.0,2016-04-12,Past,Anonymous Employee,np.nan,Yes,Neutral,Yes,Part-time,More than a year,I made some amazing friends and learned alot,"No recognition on a job well done, but plenty of ""feedback"" for opportunity areas.",Be honest,2.4550847457627123,2.946155735691476,2.8418858367426454,3.066521739130435,3.068918402535067,3.262301900997554,2.6403394231223167,2.670286495824935,2.6515131417342177
127,"""Server""",5.0,5.0,5.0,3.0,3.0,4.0,2016-04-17,Past,Anonymous Employee,np.nan,No,Neutral,Neutral,Part-time,More than a year,Great management and fun coworkers. Quality of food is great too,typical restaurant things: getting sat too many tables at once and management gets moody etc.,recommend trying to remove the corporate grip. Was much more relaxed and enjoyable to work there prior to becoming bought out.,2.50406779661017,2.9606484893146643,2.847516072472238,3.1381159420289855,3.124644438231045,3.3122223790702057,2.642130009913611,2.6729686150302325,2.6867000736919677
